Date,Age,Gender,Shift,Productivity Score,Temperature,Task Type,Time Taken (mins),Quantity,Line Efficiency,Machine ID,Break Time (mins)
20/1/2023,21,Male,Night,55.76177462,24.03,Inspection,46.56,29,60.16,MCH-101,11.8
20/3/2023,51,Female,Morning,84.44130796,24.91,Assembly,20.39,24,62.32,MCH-101,9
1/1/2023,34,Female,Morning,66.17099285,26.36,Assembly,44.37,32,63.15,MCH-101,16.9
25/1/2023,40,Female,Night,30,31.71,Assembly,29.69,33,71.87,MCH-305,14.8
8/2/2023,157,Male,Night,70.2639224,26.6,Assembly,20.13,35,45.68,MCH-101,12.6
3/2/2023,36,Male,Morning,42.75842711,29.21,Packing,17.33,32,71.94,MCH-204,18
17/1/2023,160,Female,Evening,61.72419198,28.41,Assembly,51.35,31,50.24,MCH-305,18.9
26/3/2023,23,Male,,58.53395955,26.74,Inspection,32.99,25,73.58,MCH-305,20.2
23/3/2023,50,Male,Night,77.24843489,24.02,Assembly,26.06,24,61.99,MCH-204,11.9
15/2/2023,55,Male,Evening,64.03376018,28.12,Packing,34.56,20,71.35,MCH-101,18.7
24/3/2023,46,Male,,84.53805946,23,Packing,29.28,30,56.66,MCH-204,16.2
26/1/2023,35,Female,,40.60360726,29.2,Packing,29.62,34,63.71,MCH-204,13.1
17/1/2023,26,Female,Evening,61.57432018,26.4,Assembly,30.04,36,49.54,MCH-305,18.6
21/2/2023,47,Male,Night,69.45686728,20.7,Packing,35.08,34,57.54,MCH-101,12.3
10/2/2023,38,Female,Morning,75.69018924,25.32,Packing,42.57,28,84.01,MCH-101,13.1
14/3/2023,25,Male,Night,57.14145929,27.31,Packing,19.71,39,84.28,MCH-101,17.7
7/3/2023,75,Male,Evening,30,50.41,Assembly,48.5,25,57.56,MCH-204,13.2
4/3/2023,58,Male,Night,68.39808995,27.43,Packing,25.55,25,66.61,MCH-305,16.2
6/1/2023,30,Female,Night,74.72748166,24.3,Packing,37.56,34,74.58,MCH-305,13.5
27/1/2023,27,Female,Morning,72.19948009,23.39,Inspection,34.42,37,70.8,MCH-305,15.5
18/3/2023,47,Female,Morning,72.47118978,25.86,Inspection,26.93,39,64.24,MCH-101,15.7
24/3/2023,27,Male,Night,61.49381214,26.06,Inspection,46.35,35,54.43,MCH-101,12.1
7/3/2023,56,Male,Morning,75.66662695,25.3,Packing,27.06,34,78.77,MCH-305,15.6
26/2/2023,54,Female,Morning,56.31657647,28.45,Inspection,49.19,34,64.92,MCH-204,13.4
2/1/2023,59,Male,Evening,83.46382162,24.3,Assembly,41.68,29,53.55,MCH-305,12.1
10/3/2023,56,Male,Night,70.6021188,26.63,Inspection,27.5,26,69.55,MCH-204,11.7
26/2/2023,29,Female,Night,74.30409559,26.14,Assembly,23.02,31,66.56,MCH-305,11.7
24/1/2023,28,Female,Evening,68.22177957,22.89,Inspection,45.65,22,64.91,MCH-204,13.2
18/1/2023,33,Male,Morning,76.39284083,23.36,Inspection,23.59,28,71.27,MCH-305,16.7
13/1/2023,38,Male,Evening,72.82457218,26.02,Inspection,33.67,27,67.87,MCH-101,10.9
22/3/2023,55,Female,Night,39.2201648,29.96,Assembly,41.97,33,81.21,MCH-101,15.3
1/1/2023,49,Male,Morning,71.21183936,27.16,Assembly,39.64,31,60.87,MCH-101,16.1
12/3/2023,45,Male,Evening,74.41815706,22.55,Inspection,32.97,37,62.29,MCH-101,18
4/3/2023,55,Male,Morning,60.18610941,19.78,Assembly,27.7,34,77.72,MCH-305,13.4
26/3/2023,45,Male,Morning,64.1177,27.47,Inspection,42.22,27,94.95,MCH-101,15.5
27/3/2023,35,Male,Morning,67.3669854,25.81,Packing,16.19,33,93.39,MCH-204,11.5
11/1/2023,36,Female,Night,57.93374027,28.28,Packing,37.6,21,77.32,MCH-204,11.1
28/2/2023,40,Female,Night,65.95178734,27.29,Packing,22.03,34,66.49,MCH-101,16.1
30/1/2023,23,Male,Morning,50.16813641,26.7,Assembly,26.23,26,64.66,MCH-101,21.2
14/1/2023,49,Male,Night,62.60771297,27.69,Packing,38.68,27,66.13,MCH-101,17
2/2/2023,46,Female,Evening,74.0061413,25.11,Inspection,27.5,37,52.59,MCH-305,11.4
21/3/2023,88,Male,Night,30,51.2,Inspection,46.57,32,76.83,MCH-204,11.6
9/3/2023,41,Female,Night,69.41149797,26.05,Assembly,42.06,29,,MCH-204,16.8
16/3/2023,51,Female,Morning,70.07051502,27.09,Inspection,28.02,35,68.65,MCH-204,17.2
3/1/2023,57,Male,Night,76.72207485,25.97,Packing,32.75,37,90.93,MCH-305,15.2
18/3/2023,42,Female,Evening,56.90055136,27.95,Inspection,23.96,25,97.26,MCH-305,14.4
25/3/2023,37,Female,Morning,73.4717105,25.08,,39.73,26,78.85,MCH-204,16.6
10/3/2023,24,Male,Morning,69.82310953,23.34,Inspection,50.68,34,63.3,,11.9
20/2/2023,51,Female,Night,36.78623158,29.95,Inspection,23.05,32,61.42,MCH-204,18.1
24/3/2023,56,Male,Evening,78.27449722,24.79,Packing,,21,77.74,MCH-101,16.1
31/1/2023,47,Female,Evening,82.69649497,24.86,Assembly,38.23,39,80.53,,12.6
13/2/2023,54,Female,Morning,78.12699946,25.87,Packing,22.5,28,63.43,MCH-204,14.7
8/1/2023,54,Male,Night,69.41414191,26.13,Inspection,24.92,25,58.4,MCH-101,25.4
10/1/2023,51,Female,Morning,76.16420667,25.23,Assembly,16.92,30,52.89,MCH-204,14.1
15/3/2023,40,Male,Morning,71.50555121,25.97,Inspection,40.61,35,59.56,MCH-204,16.7
29/1/2023,23,Female,Evening,62.52240246,25.92,Inspection,31.4,36,65.82,MCH-305,17.5
25/3/2023,20,Female,Night,45.96896155,27.29,Packing,27.74,30,80.9,MCH-204,15.6
2/2/2023,28,Female,Morning,66.38123976,21.29,Inspection,55.64,43,64.27,MCH-305,13.8
29/1/2023,37,Female,Morning,40.08887296,29.76,Assembly,16.98,44,39.32,MCH-305,12.8
26/2/2023,49,Male,Evening,80.20030327,25.71,Assembly,47.85,32,63.45,MCH-204,14.5
9/3/2023,38,Male,Morning,64.98252492,27.16,Packing,13.46,30,66.67,MCH-101,14.6
22/2/2023,20,Male,Morning,63.47055625,23.24,Packing,29.79,28,66.45,MCH-204,18.8
17/1/2023,28,Female,Morning,63.03724411,25.06,Assembly,18.01,29,44.17,MCH-204,19.8
19/2/2023,59,Male,Morning,73.26561624,24.66,Packing,26.8,37,66.59,MCH-204,
11/1/2023,59,Female,Morning,54.47499624,28.94,Inspection,29.59,32,83.2,MCH-101,
27/2/2023,148,Male,Night,65.43205017,27.29,Assembly,27.9,34,65.34,MCH-305,18.1
25/1/2023,52,Female,Morning,60.98087347,27.52,Packing,37.5,33,63.25,MCH-101,15.8
8/2/2023,48,Male,Morning,74.89851338,24.7,Assembly,43.78,33,62.28,MCH-101,11.8
7/2/2023,57,Male,Evening,78.19956134,25.09,Inspection,33.87,35,71.53,MCH-204,10.5
3/3/2023,55,Male,Night,77.54238663,25.51,Packing,38.23,34,54.77,MCH-204,14
7/2/2023,82,Male,Morning,30,50.38,Assembly,50.61,32,58.67,MCH-101,14.6
20/1/2023,35,Male,Morning,68.50125442,22.22,Inspection,28.02,39,81.22,,12.3
3/2/2023,45,Male,Night,82.55687136,23.37,Packing,44.04,23,76.71,MCH-305,18.7
26/3/2023,32,Female,Night,69.18909511,22.11,Assembly,60.26,31,64.58,MCH-204,19.5
26/1/2023,41,Male,Morning,77.25825727,23.82,Inspection,53.14,27,74.86,MCH-305,14.4
22/3/2023,44,Male,Night,75.43735188,24.38,Inspection,51.29,35,60.8,MCH-305,19.6
16/2/2023,42,Male,Morning,71.25387597,22.77,Inspection,42.28,22,60.68,MCH-305,16.3
25/2/2023,43,Male,Night,79.29492012,24.53,Inspection,46.51,31,60.48,MCH-101,9.1
17/3/2023,35,Female,Morning,71.33723455,21.97,Inspection,30.16,32,54.3,MCH-101,8.9
5/3/2023,36,Female,Evening,75.71687608,23.96,Packing,34.19,,69.05,MCH-204,16
24/1/2023,20,Male,Night,47.6248712,27.29,Inspection,33.02,28,89.9,MCH-305,14.5
10/2/2023,44,Female,Morning,70.70936994,26.81,,28.37,44,50.02,MCH-204,12.2
25/2/2023,43,Female,Night,72.15761138,26.37,Packing,36.47,27,86.86,MCH-101,16.3
13/1/2023,42,Female,Morning,80.18448241,23.99,Assembly,29.75,24,42.85,,21.6
30/1/2023,40,Female,Night,73.35907248,22.93,Assembly,35.62,33,74.99,MCH-101,15.2
13/2/2023,38,Female,Evening,75.66486977,23.72,Packing,21.19,29,,MCH-101,13.7
10/1/2023,22,Male,Morning,66.07432164,25.91,Inspection,29.67,39,75.11,MCH-204,12.9
17/2/2023,27,Female,Morning,54.5574186,27.29,Inspection,,22,61.87,MCH-305,11.4
1/2/2023,33,Male,Morning,56.51162715,27.8,Packing,36.95,30,,MCH-204,17.4
24/2/2023,35,Male,Morning,56.90964364,27.26,Inspection,48.35,34,61.95,MCH-305,13.7
29/3/2023,34,Female,Evening,77.48252571,24.52,Packing,28.94,27,74.93,MCH-204,14.6
23/3/2023,35,Male,Morning,72.06744042,26.05,Assembly,32.52,23,67.84,MCH-204,
17/3/2023,50,Female,Night,78.55360121,25.36,Inspection,37.15,37,82.08,MCH-204,19.8
8/2/2023,42,Female,Evening,77.58150467,25.6,Inspection,33.05,26,68.06,MCH-101,10.7
1/1/2023,33,Female,Night,64.34450768,27.29,Inspection,21.06,35,72.07,,17.1
16/1/2023,26,Male,Morning,64.91776277,22.48,Assembly,40.67,25,70.56,MCH-101,17.6
8/2/2023,32,Male,Morning,72.4769165,25.53,Inspection,25.14,28,78.73,MCH-101,12.8
25/1/2023,47,Male,Evening,59.36593735,28.42,Packing,34.9,34,79.31,MCH-101,16.8
5/2/2023,21,Female,Evening,61.08504524,23.07,Inspection,13.7,32,70.36,MCH-204,14.5
4/3/2023,33,Male,Night,74.78310553,24.71,Packing,28.51,25,52.63,MCH-204,17.4
19/2/2023,20,Female,Night,60.79161492,24.94,Inspection,33.74,33,60.21,MCH-204,12.1
1/1/2023,42,Male,Night,75.0942624,25.55,Packing,40.61,19,77.81,MCH-204,15.8
6/3/2023,42,Male,Morning,77.03738662,22.81,Assembly,22.65,24,54.47,MCH-101,15.2
22/2/2023,29,Male,Morning,58.73958263,27.29,Inspection,26.09,39,62.6,MCH-305,16.6
7/2/2023,70,Male,Night,30,48.76,Assembly,52.64,29,63.86,MCH-305,7.9
3/1/2023,42,Male,Evening,59.83973229,27.02,Assembly,54.65,34,67.62,MCH-101,12.8
12/3/2023,38,Male,Night,70.38501664,,Inspection,40.15,33,66.19,MCH-101,16.8
21/3/2023,50,Female,Evening,70.29746791,26.17,Inspection,47.8,28,70.32,MCH-305,20.3
13/1/2023,43,Female,Morning,80.3911779,24.2,Packing,31.05,31,59.25,MCH-305,18.1
18/2/2023,55,Female,Morning,75.50583034,25.33,Inspection,41.53,24,61.25,MCH-305,16.2
22/1/2023,33,Male,Night,30,30.31,Inspection,41.03,31,87.7,MCH-305,12.5
24/1/2023,31,Male,Evening,57.02461271,27,Packing,25.58,28,83.96,MCH-305,15.9
23/2/2023,39,Female,Morning,79.76183815,23.62,Packing,36.97,40,75.07,MCH-204,16.8
14/1/2023,28,Female,Morning,58.40909777,26.36,Inspection,32.05,26,76.09,MCH-305,20.3
17/3/2023,59,Female,Night,76.78195098,23.3,Inspection,38.68,33,72.56,MCH-204,12.3
23/3/2023,27,Male,Night,59.4982962,23.6,Inspection,29.65,29,69.29,MCH-204,13.9
21/1/2023,39,Male,Morning,80.39912925,23.92,Assembly,20.45,34,61.12,MCH-101,21
4/2/2023,40,Female,Morning,73.5999005,25.11,Assembly,35.17,23,84.31,MCH-101,14.4
1/3/2023,22,Female,,45.23529479,27.87,Inspection,43.31,29,88.49,MCH-305,16.5
2/2/2023,38,Female,Night,68.0153447,27.16,Packing,43.31,33,64.27,MCH-101,11.8
28/1/2023,38,Female,Evening,61.47381226,27.05,Inspection,17.24,31,80.78,MCH-305,14
7/2/2023,30,Male,Evening,67.28397917,23.8,Inspection,36.82,32,65.42,MCH-101,16
18/2/2023,25,Female,Evening,64.94491374,24.92,Assembly,41.89,26,61.81,MCH-101,13.9
14/3/2023,21,Female,Morning,54.95176391,26.54,Inspection,36.37,28,65.31,MCH-305,15.5
16/2/2023,20,Female,Morning,48.8724001,27.2,Inspection,43.65,30,65.9,MCH-101,15.8
5/3/2023,39,Female,Night,77.09123093,25.44,Assembly,20.89,34,75.64,MCH-305,15.2
5/2/2023,23,Male,Morning,48.61274879,27.29,Assembly,23.55,37,65.16,MCH-101,12.8
12/1/2023,58,Female,Morning,75.30386695,25.3,Packing,40.89,21,78.16,MCH-305,17.5
10/3/2023,29,Male,Morning,56.72098016,26.45,Packing,31.52,28,62.3,MCH-204,15.5
26/1/2023,46,Female,Night,41.12959549,29.19,Packing,46.73,27,69.01,MCH-305,13
19/1/2023,46,Male,Evening,82.87650551,25.66,Inspection,38.07,26,58.28,MCH-101,12.6
26/1/2023,39,Male,Evening,57.56701625,28.36,Packing,26.05,31,56.57,MCH-204,11.9
7/3/2023,42,Female,Evening,69.20598906,27.12,Assembly,25.54,30,73.27,MCH-204,18.6
27/1/2023,24,Male,Morning,64.10178705,23.07,Packing,16.23,24,70.69,MCH-305,12.9
14/2/2023,29,Male,Morning,66.38386747,23.8,Inspection,41.87,24,65,MCH-305,12.3
23/1/2023,30,Female,Morning,67.62107285,24.33,Inspection,33.83,32,60.33,MCH-204,12
24/1/2023,25,Male,Night,70.99877758,24.29,Packing,44.16,25,,MCH-305,9
4/3/2023,31,Female,Night,69.60839172,25.82,Inspection,37.58,27,73.18,MCH-305,21.6
11/1/2023,32,Female,Morning,58.02983892,27.23,Inspection,36.15,35,62.71,MCH-305,15.3
2/3/2023,50,Female,Morning,58.23022472,28.51,Inspection,43.15,31,85.95,MCH-101,12.3
22/1/2023,32,Male,Morning,65.31284334,26.62,Packing,,38,71.43,MCH-101,14
23/3/2023,55,Male,Night,67.5049173,27.2,Inspection,31.68,29,74.95,MCH-204,11.2
16/1/2023,42,Female,Evening,70.6081904,21.84,Packing,35,41,83.78,MCH-204,15.6
18/2/2023,56,Female,Night,73.85634998,26.14,Packing,43.42,29,61.41,MCH-204,14.5
13/3/2023,41,Female,Evening,73.11218348,26.05,,25.58,36,74.18,MCH-305,18.3
28/2/2023,59,Male,Night,60.3437913,27.29,Packing,44.25,26,74.71,MCH-305,12.9
10/1/2023,44,Female,Evening,34.6813054,30.21,Packing,35.63,,64.52,MCH-305,16.1
20/1/2023,59,Female,Morning,53.1285611,28.48,Inspection,31.16,38,54.34,MCH-204,15.1
20/1/2023,42,Female,Night,66.76602264,27.57,Inspection,36.83,27,48.13,MCH-204,12.4
13/2/2023,42,Male,Night,66.95306642,27.29,Packing,46.76,29,60.63,MCH-101,16.1
9/3/2023,43,Female,Night,78.51196073,24.97,Assembly,46.69,27,80.86,MCH-305,14.8
16/3/2023,97,Female,Night,30,50.91,Assembly,38.92,36,,MCH-305,18
11/1/2023,36,Male,Morning,73.26362654,24.45,Assembly,41.26,24,79.31,MCH-101,16.2
17/2/2023,42,Female,Morning,72.69691602,27,Assembly,35.43,37,62.08,MCH-204,13.6
5/1/2023,57,Female,Evening,67.83235606,27.29,Packing,29.15,31,70.16,MCH-204,17.7
23/1/2023,32,Male,Morning,79.59886713,23.82,Inspection,39.45,31,75,MCH-204,15.9
7/1/2023,28,Female,Morning,45.09403385,28.39,Assembly,30.51,30,80.01,MCH-305,13.4
2/1/2023,42,Female,Morning,69.36725657,,Inspection,,36,65.1,MCH-101,17.8
22/1/2023,37,Female,Evening,76.73586152,22.54,,30.78,29,63.3,MCH-101,17.6
21/2/2023,23,Male,Morning,65.65813102,25.9,Assembly,18.58,26,49.92,MCH-204,12.3
2/3/2023,52,Female,Evening,69.54369476,26.56,Assembly,22.61,33,65.42,MCH-305,12.8
22/2/2023,53,Female,Night,57.19197981,27.95,Inspection,55.29,30,102.92,MCH-101,15.4
3/1/2023,49,Male,Evening,67.50234513,,Inspection,46.26,40,67.53,MCH-305,13.9
25/2/2023,44,Female,Evening,59.70755763,27.66,Assembly,32.6,35,55.5,MCH-204,14
4/2/2023,36,Male,Morning,67.59230858,26.37,Inspection,40.22,32,68.2,MCH-204,12.6
9/3/2023,42,Male,Morning,80.57591396,23.37,Assembly,25.49,37,77.12,MCH-101,15.5
23/3/2023,40,Female,Morning,63.79867258,27.2,Packing,41.62,23,63.73,MCH-204,15.7
22/2/2023,26,Male,Morning,45.50839229,28.25,Inspection,37.61,33,58.84,MCH-101,10.7
28/2/2023,23,Male,Evening,47.43557843,28.39,Assembly,27.95,31,95.13,MCH-204,13.8
1/2/2023,30,Male,Morning,60.03064418,27.2,Packing,31.77,29,73.72,MCH-101,13.3
2/2/2023,42,Female,Evening,51.13072277,28.99,Packing,31.07,29,85.32,MCH-204,15.8
9/3/2023,26,Male,Morning,57.50531962,27.29,Assembly,43.5,36,66,MCH-204,16.7
17/3/2023,24,Male,Night,54.2208995,27.29,Packing,34.19,21,87.73,MCH-305,17.2
12/2/2023,54,Female,Night,79.45711595,24.18,Packing,19.22,32,79.07,,13.9
7/2/2023,34,Female,Morning,43.5281638,29.46,Assembly,30.51,23,75.11,MCH-204,16.6
5/2/2023,43,Male,Morning,68.13924569,27.29,Packing,27.18,29,57.71,MCH-101,10.5
2/2/2023,40,Male,Evening,78.00085136,25.23,,20.22,30,62.64,MCH-204,19
13/1/2023,49,Male,Evening,84.43296163,24.66,Assembly,27.39,38,74.5,MCH-305,12.9
3/3/2023,49,Male,Morning,75.65980936,26.51,Assembly,,27,66.53,MCH-101,11
1/1/2023,31,Female,Night,72.0330867,22.66,Packing,25.69,30,73.73,MCH-204,12.9
22/2/2023,53,Female,Evening,66.97542648,27.4,Inspection,36.96,24,65.23,MCH-204,19.3
8/3/2023,34,Male,Morning,74.74912248,24.09,Assembly,39.54,33,74.21,MCH-305,16.9
22/3/2023,53,Male,Evening,74.45869587,26.74,Inspection,40.03,23,63.45,MCH-101,20.4
10/2/2023,,Female,Morning,77.03490265,24.96,Assembly,44.57,21,74.5,MCH-101,15.9
25/1/2023,24,Female,Evening,67.01062114,25.47,Inspection,46.88,22,59.91,MCH-101,19.1
24/2/2023,50,Male,Morning,86.75148445,24.49,Assembly,24.75,29,66.57,MCH-204,13.9
15/3/2023,21,Female,Morning,56.49241347,25.68,Packing,21.23,29,67.85,MCH-305,11.1
17/2/2023,77,Female,Night,30,54.02,Packing,35.43,36,60.98,MCH-204,16.1
15/2/2023,,Male,Morning,45.2289978,28.77,Inspection,40.47,38,63.58,MCH-305,15.2
28/3/2023,28,Female,Night,60.09288996,26.71,Inspection,26.65,37,72.8,MCH-305,16.5
9/3/2023,44,Male,Night,75.90976602,25.95,Assembly,37.65,36,77.08,MCH-101,17.5
3/2/2023,57,Male,Evening,65.60109511,27.69,Assembly,53.23,40,72.51,MCH-204,16.2
11/3/2023,94,Male,Night,30,49.5,Inspection,21.64,32,75.07,MCH-101,14.7
26/1/2023,24,Female,Morning,69.79313632,24.34,Inspection,35.06,32,70.86,,14.9
28/3/2023,29,Female,Morning,64.57649458,25.85,Packing,45.39,39,63.05,MCH-305,16.4
3/2/2023,55,Male,Morning,72.97124445,22.36,Inspection,33.02,24,52.73,MCH-101,10.6
2/2/2023,49,Male,Morning,57.62307187,28.25,Packing,39.13,35,64.7,MCH-101,12.9
3/2/2023,24,Male,Evening,52.41082189,27.29,Inspection,44.1,30,68.78,MCH-305,21.3
7/3/2023,35,Male,Night,66.57628487,26.16,Packing,31.98,37,63.72,MCH-204,13.6
4/3/2023,30,Male,Morning,61.86134948,21.75,Packing,24.39,36,85.53,MCH-101,17
18/1/2023,27,Female,Morning,58.76244588,27.22,Packing,33.99,29,72.76,MCH-204,13.8
24/2/2023,53,Female,Night,80.43218059,24.19,Assembly,24.05,24,69.08,MCH-305,14.4
24/2/2023,84,Female,Night,30,49.38,,29.5,,75.47,MCH-101,8.5
28/1/2023,27,Male,Night,59.12885237,27.25,Inspection,39.42,28,90.22,MCH-101,16.9
22/3/2023,46,Male,Evening,64.94573549,,Inspection,36.81,31,67.18,MCH-305,13.4
10/1/2023,36,Male,Evening,69.5421678,25.02,Inspection,44.98,24,60.36,MCH-101,8.9
14/1/2023,22,Male,Evening,66.6604971,24.7,Assembly,37.32,28,73.22,MCH-101,10.8
4/2/2023,37,Male,Night,66.78314088,26.25,Packing,27.2,35,58.51,MCH-204,15.3
23/1/2023,,Female,Morning,75.86049787,25.18,Assembly,25.03,32,60.47,MCH-101,12.9
28/1/2023,29,Female,Morning,72.73946233,23.78,Packing,41.28,26,84.24,MCH-204,12.6
11/3/2023,55,Male,Morning,82.55019516,25.33,Inspection,37.4,21,82.96,MCH-101,13.7
16/1/2023,48,Male,Morning,69.28160969,26.68,Packing,33.08,33,76.5,MCH-101,5.6
29/3/2023,75,Female,Morning,30,46.1,Assembly,38.39,28,73.9,MCH-305,10.2
17/3/2023,54,Male,Evening,79.26149418,23.17,Assembly,27.96,31,57.79,MCH-305,16.9
21/1/2023,42,Male,Night,60.56551098,27.98,Assembly,10.54,29,61.91,MCH-101,16.5
20/3/2023,54,Female,Night,61.37763443,20.52,Assembly,,28,83.23,MCH-204,16.7
7/2/2023,49,Female,Night,79.27415973,25.11,Inspection,41.49,33,64.93,MCH-305,16.8
25/2/2023,33,Female,Morning,72.79292157,24.76,Assembly,34.13,26,62,MCH-305,16.3
17/1/2023,41,Male,Morning,73.19135763,26.3,Assembly,26.01,31,68.1,MCH-305,19.3
10/3/2023,41,Female,Night,66.55112539,27.12,Assembly,32.86,32,75.77,MCH-101,16.8
12/1/2023,48,Male,Evening,56.28557575,28.25,Inspection,17.7,37,67.92,MCH-204,15.1
3/2/2023,29,Male,Morning,67.38490706,24.58,Packing,36.15,30,68.22,MCH-204,19.6
23/2/2023,33,Female,Night,67.15404709,27.17,Inspection,15.64,24,48.22,,16.6
13/3/2023,29,Female,Evening,64.38204405,26.39,Inspection,36.07,33,69.29,MCH-305,16.7
14/3/2023,31,Male,Morning,66.61674715,22.58,Inspection,27.95,26,79.97,MCH-204,13.5
2/2/2023,26,Female,Night,30.69106723,29.8,Packing,33.52,27,69.31,MCH-204,15.1
1/2/2023,21,Male,Evening,60.59708682,23.12,Assembly,23.61,28,90.7,MCH-101,11.6
23/3/2023,57,Male,Evening,65.42783731,26.84,Inspection,50.08,29,62.78,MCH-204,10.5
29/1/2023,22,Male,Night,53.37776216,26.78,Assembly,38.6,36,65.1,MCH-204,9.8
16/1/2023,55,Male,Evening,69.32653873,26.55,Assembly,28.11,33,63.29,MCH-305,14.3
25/1/2023,99,Female,Evening,30,48.9,Packing,33.21,24,63.02,MCH-305,19.1
27/2/2023,70,Male,Evening,30,48.8,Packing,51.06,38,75.37,MCH-305,16.3
24/1/2023,33,Male,Morning,68.49953815,22.88,Inspection,25.5,35,67.25,MCH-204,17.6
12/2/2023,,Male,Morning,74.76516445,25.87,Packing,23.88,32,89.44,MCH-305,12.4
6/1/2023,31,Male,Night,69.65672002,24.87,Packing,23.45,18,72.47,MCH-101,15.9
5/2/2023,,Male,Morning,71.2057734,24.65,Packing,28.19,26,61.28,MCH-305,21.1
25/2/2023,,Male,Evening,68.18043878,26.86,Assembly,49.95,30,60.07,MCH-305,17.4
16/1/2023,41,Female,Morning,62.31586517,28.15,Packing,29.4,38,86.67,MCH-204,13.9
12/3/2023,35,Male,Morning,80.08105532,25.31,Inspection,30.83,37,72.21,MCH-305,9.9
1/2/2023,41,Male,Evening,59.65611425,27.56,Packing,37.02,25,83.05,MCH-101,11.1
5/1/2023,53,Female,Night,75.17610914,26.1,Inspection,34.69,22,70.7,MCH-305,17
19/1/2023,37,Male,Evening,76.33137797,24.21,Inspection,44.69,29,70.16,MCH-305,15.7
14/2/2023,34,Male,Morning,71.32699567,25.48,Packing,43.21,31,83.4,MCH-101,20.4
11/3/2023,25,Male,Morning,56.37613049,27.2,Assembly,38.27,24,73.73,MCH-101,15.2
2/1/2023,34,Male,Morning,77.45069078,24.61,Inspection,32.7,26,73.62,MCH-305,10.5
15/1/2023,25,Male,Night,60.84632571,26.86,Inspection,44.6,41,65.95,MCH-204,14.3
18/3/2023,27,Female,Morning,58.9367128,26.47,Inspection,27.13,28,78.71,MCH-101,15.1
25/1/2023,58,Male,Morning,70.08177821,22.82,Packing,26.49,28,69.26,MCH-101,13.8
25/2/2023,23,Female,Morning,66.99686922,22.7,Inspection,30.92,44,64.45,MCH-204,15
27/2/2023,89,Female,Evening,30,50.49,Packing,46.62,28,91.52,MCH-101,16.1
5/2/2023,53,Male,Night,73.33037321,24.37,Inspection,26.63,25,67,MCH-101,8.9
9/2/2023,58,Male,Evening,67.19549016,26.6,Assembly,29,26,62.1,MCH-204,13
18/1/2023,25,Male,Morning,45.71554129,27.56,Inspection,36.74,31,81.37,MCH-305,18.8
25/1/2023,26,Male,Morning,65.20002813,23.46,Packing,34.43,28,76.79,MCH-204,19.8
21/3/2023,34,Female,Morning,71.70979891,23.18,Packing,31.21,29,63.37,MCH-305,11.2
13/2/2023,42,Female,Night,41.5889845,29.35,Inspection,39.67,30,69.21,MCH-101,11.2
24/2/2023,58,Male,Morning,66.7998139,26.7,Packing,30.27,46,76.69,MCH-101,17.3
30/1/2023,28,Male,Evening,61.37940545,27.29,Assembly,45.56,34,72.11,MCH-305,21.1
19/1/2023,26,Male,Morning,67.62758864,24.13,Packing,37.37,25,77.86,MCH-204,15.7
30/1/2023,,Female,Morning,71.23127561,24.98,Inspection,45.16,29,69.93,MCH-101,15.3
17/1/2023,95,Male,Evening,30,51.96,Assembly,27.09,34,78.18,MCH-204,12.9
24/2/2023,21,Male,Night,43.6267998,27.77,Packing,33.52,35,66.91,MCH-305,18
21/1/2023,35,Male,Morning,72.99405869,24.45,Inspection,16.03,22,63.54,MCH-305,14.1
12/2/2023,24,Male,Night,48.06528748,28.19,Packing,48.37,23,80.53,MCH-305,19.7
29/3/2023,,Male,Evening,79.73285345,25.2,Inspection,57.94,32,72.91,MCH-204,16.1
20/1/2023,56,Male,Night,78.1963977,23.91,Packing,32.12,27,76.87,MCH-204,15.8
5/1/2023,20,Male,Morning,61.42009969,25.15,Packing,38.73,26,82.24,MCH-305,12.5
25/1/2023,32,Male,Night,56.92999514,20.75,Assembly,36.13,31,64.27,MCH-101,12.6
10/2/2023,,Male,Morning,72.79331438,25.76,Assembly,22.08,34,75.32,MCH-305,13.1
14/3/2023,159,Male,Night,77.93605329,25.66,Packing,47.47,29,93.2,MCH-101,14.7
22/2/2023,22,Female,Evening,49.60383389,27.65,Inspection,32.25,20,68.4,MCH-101,18.3
25/2/2023,38,Female,Evening,71.61600929,22.23,Inspection,14.52,27,57.94,MCH-101,17.5
18/1/2023,73,Male,Morning,30,49.41,Packing,27.84,24,78.22,MCH-204,13.6
4/1/2023,36,Male,Evening,61.0411161,27.64,Packing,21.06,33,53.35,MCH-101,8.7
22/2/2023,41,Female,Morning,56.57465494,28.5,Assembly,36.22,40,59.02,MCH-101,12.8
6/1/2023,160,Female,Evening,74.70340658,25.89,Packing,36.16,31,70.06,MCH-305,15.5
4/3/2023,46,Male,Night,59.0562337,28.03,Packing,46.86,32,69.71,MCH-101,15.7
20/3/2023,42,Female,Morning,76.60144571,23.06,Inspection,53.3,34,71.88,MCH-101,20.5
19/2/2023,53,Male,Morning,63.21347925,27.43,Assembly,54.11,37,92.07,MCH-305,19.3
16/3/2023,59,Male,Morning,78.32075717,24.46,Assembly,24.75,27,70.85,MCH-204,17.4
28/2/2023,25,Female,Morning,68.24109807,22.7,Packing,41.19,30,64.23,MCH-101,13.1
